YEAR,Month,Day,temperature,Humidity,Rainfall (mm/day),wind direction,CN,INFILTRATION,RUNOFF(mm/day),Runoff%,Dams
2021,2,17,8.48,5.68,43.02,235.56,79,-213.3544304,0.671224401,1.560261277,0
2021,2,18,8.46,5.43,4.2,251.19,79,-213.3544304,0.281534648,6.703205909,0
2021,2,19,9.37,6.9,8.2,247.25,79,-213.3544304,0.313083311,3.818089162,0
2021,2,20,9.05,5.31,0.08,176.81,79,-213.3544304,0.250586154,313.2326929,1
2021,2,21,9.7,4.88,0.42,153.44,79,-213.3544304,0.253083455,60.25796551,1
2021,2,22,11.72,5.31,1.59,86.62,79,-213.3544304,0.261753849,16.46250623,0
2021,2,23,13.33,5.68,0.43,83.38,79,-213.3544304,0.253157056,58.87373399,1
2021,2,24,12.05,5.55,1.19,180.88,79,-213.3544304,0.258776145,21.74589458,0
2021,2,25,12.73,7.08,1.17,201.56,79,-213.3544304,0.258627629,22.10492557,0
2021,2,26,12.94,5.98,0,179,79,0,0,0,0
2021,2,27,13.39,5.62,0,176.19,79,0,0,0,0
2021,2,28,13.65,6.35,0.08,205.88,79,-213.3544304,0.250586154,313.2326929,1
2021,3,1,13.37,7.45,2.6,232.25,79,-213.3544304,0.269335623,10.35906241,0
2021,3,2,12.62,6.96,0.17,211.62,79,-213.3544304,0.251246235,147.7919031,1
2021,3,3,11.5,6.47,0.09,242,79,-213.3544304,0.250659462,278.5105136,1
2021,3,4,9.98,6.53,3.17,245.56,79,-213.3544304,0.273654804,8.632643648,0
2021,3,5,12.04,6.71,0.43,232.19,79,-213.3544304,0.253157056,58.87373399,1
2021,3,6,12.96,5.62,0,148.88,79,0,0,0,0
2021,3,7,13.5,5.74,0,237,79,0,0,0,0
2021,3,8,13.77,7.51,0,234.62,79,0,0,0,0
2021,3,9,14.7,7.08,0,162.38,79,0,0,0,0
2021,3,10,19.51,6.96,0,185.38,79,0,0,0,0
2021,3,11,16.16,8.3,5.19,234.5,79,-213.3544304,0.289200925,5.572272156,0
2021,3,12,13.87,6.77,8.63,272.38,79,-213.3544304,0.316567504,3.66822137,0
2021,3,13,13.27,6.35,0,217.31,79,0,0,0,0
2021,3,14,14.05,7.39,0,173,79,0,0,0,0
2021,3,15,17.01,7.63,0,208.81,79,0,0,0,0
2021,3,16,15.4,8.06,0,261.75,79,0,0,0,0
2021,3,17,14.39,6.71,0,230.56,79,0,0,0,0
2021,3,18,13.56,6.77,0.04,274.25,79,-213.3544304,0.250293008,625.7325211,1
2021,3,19,14.83,6.96,0,273.06,79,0,0,0,0
2021,3,20,18.61,6.1,0,130.94,79,0,0,0,0
2021,3,21,21.26,6.59,0,180.62,79,0,0,0,0
2021,3,22,20.23,10.56,0.37,165.12,79,-213.3544304,0.25271558,68.30150802,1
2021,3,23,21.65,9.09,1.46,195.31,79,-213.3544304,0.260784551,17.86195557,0
2021,3,24,14.8,7.32,2.74,254.88,79,-213.3544304,0.270393758,9.868385328,0
2021,3,25,13.01,6.41,1.38,276.75,79,-213.3544304,0.2601888,18.85426089,0
2021,3,26,11.1,6.29,2.74,258.06,79,-213.3544304,0.270393758,9.868385328,0
2021,3,27,11.08,5,0,281.75,79,0,0,0,0
2021,3,28,11.47,4.82,0,221.31,79,0,0,0,0
2021,3,29,12.89,5.19,0,185.38,79,0,0,0,0
2021,3,30,14.45,5.55,0,185.38,79,0,0,0,0
2021,3,31,14.12,6.59,0,259.81,79,0,0,0,0
2021,4,1,14.27,6.35,0,233.06,79,0,0,0,0
2021,4,2,12.23,6.65,4.59,233.38,79,-213.3544304,0.284543787,6.199211044,0
2021,4,3,14.24,6.9,0.02,262.62,79,-213.3544304,0.250146487,1250.732435,1
2021,4,4,14.43,6.1,0,185,79,0,0,0,0
2021,4,5,19.73,5.13,0,121.12,79,0,0,0,0
2021,4,6,22.4,5.19,0,130.69,79,0,0,0,0
2021,4,7,21.6,6.16,0,222.56,79,0,0,0,0
2021,4,8,19.62,7.57,0,248.38,79,0,0,0,0
2021,4,9,16.32,7.69,0.13,279.56,79,-213.3544304,0.25095278,193.0406,1
2021,4,10,13.35,5.86,0.69,255.75,79,-213.3544304,0.255073722,36.9672061,0
2021,4,11,13.48,5.55,1.06,269.25,79,-213.3544304,0.257811416,24.32183166,0
2021,4,12,14.04,5.8,0.01,263.94,79,-213.3544304,0.250073239,2500.732392,1
2021,4,13,13.88,5.62,0,218.12,79,0,0,0,0
2021,4,14,16.37,5.31,0,181.12,79,0,0,0,0
2021,4,15,20.57,5.55,0,165.5,79,0,0,0,0
2021,4,16,21.93,6.29,0,143.81,79,0,0,0,0
2021,4,17,23.98,6.65,0,136.06,79,0,0,0,0
2021,4,18,26.74,7.87,0,146.81,79,0,0,0,0
2021,4,19,28.9,8.67,0,196.62,79,0,0,0,0
2021,4,20,26.35,9.28,0,233.69,79,0,0,0,0
2021,4,21,19.97,7.57,0,278.94,79,0,0,0,0
2021,4,22,18.59,6.77,0,276.38,79,0,0,0,0
2021,4,23,21.74,6.1,0,152.12,79,0,0,0,0
2021,4,24,24.58,8.54,0,168.19,79,0,0,0,0
2021,4,25,24.57,8.91,0,240.75,79,0,0,0,0
2021,4,26,20.23,9.22,0,241.62,79,0,0,0,0
2021,4,27,19.86,8.85,0,273.44,79,0,0,0,0
2021,4,28,21.78,8.48,0,219,79,0,0,0,0
2021,4,29,25.6,7.26,0,200.38,79,0,0,0,0
2021,4,30,26.74,7.39,0,229.12,79,0,0,0,0
2021,5,1,25.55,7.08,0,276.88,79,0,0,0,0
2021,5,2,25.27,7.45,0,251.25,79,0,0,0,0
2021,5,3,26.47,7.32,0,243.81,79,0,0,0,0
2021,5,4,26.58,7.51,0,238.81,79,0,0,0,0
2021,5,5,26.43,7.2,0,240.75,79,0,0,0,0
2021,5,6,24.04,7.87,0,251.88,79,0,0,0,0
2021,5,7,24.19,8.06,0,265.19,79,0,0,0,0
2021,5,8,26.4,7.26,0,188.12,79,0,0,0,0
2021,5,9,29.33,6.84,0,217.44,79,0,0,0,0
2021,5,10,26.44,9.03,0,265.5,79,0,0,0,0
2021,5,11,25.4,7.93,0,288,79,0,0,0,0
2021,5,12,23.87,8.18,0,270.81,79,0,0,0,0
2021,5,13,22.98,9.22,0,272,79,0,0,0,0
2021,5,14,23.03,9.16,0,272.88,79,0,0,0,0
2021,5,15,22.82,8.79,0,263.19,79,0,0,0,0
2021,5,16,24.23,7.26,0,236.62,79,0,0,0,0
2021,5,17,24.83,7.51,0,247.44,79,0,0,0,0
2021,5,18,23.83,9.22,0,279.88,79,0,0,0,0
2021,5,19,25.19,9.28,0,278.5,79,0,0,0,0
2021,5,20,27.08,10.31,0,236.5,79,0,0,0,0
2021,5,21,25.38,10.62,0,282.69,79,0,0,0,0
2021,5,22,22.42,9.7,0,283.88,79,0,0,0,0
2021,5,23,22.51,9.4,0.02,280.19,79,-213.3544304,0.250146487,1250.732435,1
2021,5,24,23.33,9.46,0,290.75,79,0,0,0,0
2021,5,25,25.65,9.09,0,255.25,79,0,0,0,0
2021,5,26,26.92,7.81,0,253.94,79,0,0,0,0
2021,5,27,27.09,7.81,0,257.06,79,0,0,0,0
2021,5,28,25.69,9.09,0,249.06,79,0,0,0,0
2021,5,29,24.31,9.89,0,257.5,79,0,0,0,0
2021,5,30,25.6,8.18,0,255.56,79,0,0,0,0
2021,5,31,28.94,7.14,0,205.31,79,0,0,0,0
2021,6,1,25.74,9.46,0,279.69,79,0,0,0,0
2021,6,2,23.79,9.95,0,294.88,79,0,0,0,0
2021,6,3,23.12,8,0,260.75,79,0,0,0,0
2021,6,4,23.25,9.22,0,299.12,79,0,0,0,0
2021,6,5,23.26,9.16,0,290.88,79,0,0,0,0
2021,6,6,24.3,9.09,0,292.38,79,0,0,0,0
2021,6,7,24.71,8.36,0,247.62,79,0,0,0,0
2021,6,8,24.31,8.54,0,280.06,79,0,0,0,0
2021,6,9,27.12,8.67,0,248.81,79,0,0,0,0
2021,6,10,27.37,8.24,0,252.44,79,0,0,0,0
2021,6,11,25.4,10.38,0,277.25,79,0,0,0,0
2021,6,12,26.88,8.18,0,241.75,79,0,0,0,0
2021,6,13,28.09,8.42,0,260,79,0,0,0,0
2021,6,14,25.02,10.74,0,281.94,79,0,0,0,0
2021,6,15,24.77,10.19,0,298.69,79,0,0,0,0
2021,6,16,23.84,10.74,0,288.69,79,0,0,0,0
2021,6,17,24.33,9.83,0,298.88,79,0,0,0,0
2021,6,18,24.74,9.95,0,299.19,79,0,0,0,0
2021,6,19,24.69,10.31,0,278.38,79,0,0,0,0
2021,6,20,25.49,10.38,0,270.06,79,0,0,0,0
2021,6,21,26.13,10.38,0,260.38,79,0,0,0,0
2021,6,22,26.87,10.68,0,276.38,79,0,0,0,0
2021,6,23,26.69,11.66,0,280.5,79,0,0,0,0
2021,6,24,27.18,10.99,0,282.38,79,0,0,0,0
2021,6,25,28.15,10.86,0,266.19,79,0,0,0,0
2021,6,26,28.52,11.66,0,292.81,79,0,0,0,0
2021,6,27,29.52,11.84,0,277.19,79,0,0,0,0
2021,6,28,30.19,11.35,0,285.88,79,0,0,0,0
2021,6,29,30.19,11.23,0,273.75,79,0,0,0,0
2021,6,30,30.66,12.27,0,287.19,79,0,0,0,0
2021,7,1,30.29,11.84,0,280.69,79,0,0,0,0
2021,7,2,31.01,11.6,0,260.31,79,0,0,0,0
2021,7,3,30.41,9.52,0,239.06,79,0,0,0,0
2021,7,4,28.05,12.45,0,257.75,79,0,0,0,0
2021,7,5,28.8,12.63,0,263.62,79,0,0,0,0
2021,7,6,27.58,12.08,0,257.31,79,0,0,0,0
2021,7,7,28.91,11.78,0,277.81,79,0,0,0,0
2021,7,8,29.3,11.54,0,262.44,79,0,0,0,0
2021,7,9,29.09,12.7,0,278.75,79,0,0,0,0
2021,7,10,29.36,14.28,0,275.69,79,0,0,0,0
2021,7,11,29.9,14.1,0,283.94,79,0,0,0,0
2021,7,12,29.79,13.12,0,280.06,79,0,0,0,0
2021,7,13,29.28,13.24,0,285.75,79,0,0,0,0
2021,7,14,28.69,12.63,0,279.38,79,0,0,0,0
2021,7,15,29.46,13.31,0,262,79,0,0,0,0
2021,7,16,30.25,13.31,0,269.62,79,0,0,0,0
2021,7,17,30.79,12.88,0,277.12,79,0,0,0,0
2021,7,18,31.85,10.25,0,240.44,79,0,0,0,0
2021,7,19,31.15,11.96,0,276.25,79,0,0,0,0
2021,7,20,29.71,12.57,0,277.5,79,0,0,0,0
2021,7,21,28.31,12.51,0,286.31,79,0,0,0,0
2021,7,22,28.31,13.24,0,277.06,79,0,0,0,0
2021,7,23,28.73,13.92,0,262.81,79,0,0,0,0
2021,7,24,29.07,14.53,0,271.19,79,0,0,0,0
2021,7,25,30.34,14.71,0,270.94,79,0,0,0,0
2021,7,26,30.19,14.28,0,284.5,79,0,0,0,0
2021,7,27,29.55,13.79,0,293.81,79,0,0,0,0
2021,7,28,30.05,13.98,0,287.81,79,0,0,0,0
2021,7,29,30.06,13.98,0,274.94,79,0,0,0,0
2021,7,30,29.71,13.67,0,265.69,79,0,0,0,0
2021,7,31,29.72,12.82,0,266.69,79,0,0,0,0
2021,8,1,30.41,12.51,0,266.31,79,0,0,0,0
2021,8,2,31.06,11.41,0,257.94,79,0,0,0,0
2021,8,3,31.9,10.31,0,267.31,79,0,0,0,0
2021,8,4,32.33,10.93,0,270.62,79,0,0,0,0
2021,8,5,32.09,8.85,0,258.75,79,0,0,0,0
2021,8,6,31.83,9.28,0,273.44,79,0,0,0,0
2021,8,7,32,9.89,0,230.12,79,0,0,0,0
2021,8,8,30.29,13.67,0,266,79,0,0,0,0
2021,8,9,30.08,13.43,0,270.62,79,0,0,0,0
2021,8,10,30.16,13.98,0,279,79,0,0,0,0
2021,8,11,30.59,13.49,0,274.44,79,0,0,0,0
2021,8,12,30.31,14.22,0,292.62,79,0,0,0,0
2021,8,13,30.7,12.33,0,271.31,79,0,0,0,0
2021,8,14,30.48,11.72,0,259.69,79,0,0,0,0
2021,8,15,29.65,13.06,0,266.56,79,0,0,0,0
2021,8,16,29.64,13.55,0,281,79,0,0,0,0
2021,8,17,28.92,13.43,0,282.19,79,0,0,0,0
2021,8,18,28.31,12.63,0,280.38,79,0,0,0,0
2021,8,19,27.9,12.39,0,272.25,79,0,0,0,0
2021,8,20,29.62,12.21,0,223.12,79,0,0,0,0
2021,8,21,30.85,12.33,0,218.69,79,0,0,0,0
2021,8,22,29.84,14.71,0,274.94,79,0,0,0,0
2021,8,23,28.58,13,0,284.88,79,0,0,0,0
2021,8,24,28.79,10.99,0,248.94,79,0,0,0,0
2021,8,25,30.19,12.27,0,267.44,79,0,0,0,0
2021,8,26,31.4,13.49,0,293,79,0,0,0,0
2021,8,27,31.62,13.18,0,282.31,79,0,0,0,0
2021,8,28,30.46,13.12,0,288.62,79,0,0,0,0
2021,8,29,28.93,12.82,0,281.38,79,0,0,0,0
2021,8,30,28.75,12.94,0,276.44,79,0,0,0,0
2021,8,31,28.99,13,0,262.56,79,0,0,0,0
2021,9,1,28.89,11.72,0,290.75,79,0,0,0,0
2021,9,2,28.16,12.82,0,277.44,79,0,0,0,0
2021,9,3,27.7,12.94,0,277.19,79,0,0,0,0
2021,9,4,28.36,12.7,0,296.75,79,0,0,0,0
2021,9,5,27.9,12.21,0,246.06,79,0,0,0,0
2021,9,6,27.58,12.27,0.01,281.38,79,-213.3544304,0.250073239,2500.732392,1
2021,9,7,27.19,12.76,0.36,261.75,79,-213.3544304,0.252642031,70.17834181,1
2021,9,8,27.47,11.23,0,264.31,79,0,0,0,0
2021,9,9,28.42,10.68,0,241.19,79,0,0,0,0
2021,9,10,27.31,13.43,0,294.06,79,0,0,0,0
2021,9,11,25.98,11.84,0,287,79,0,0,0,0
2021,9,12,26.56,11.96,0,278.75,79,0,0,0,0
2021,9,13,27.94,10.07,0,198.12,79,0,0,0,0
2021,9,14,27.83,10.86,0,249.31,79,0,0,0,0
2021,9,15,26.7,11.78,0,218.5,79,0,0,0,0
2021,9,16,26.15,12.15,0,271.25,79,0,0,0,0
2021,9,17,25.83,11.23,0,247.94,79,0,0,0,0
2021,9,18,26.38,11.29,0,228.56,79,0,0,0,0
2021,9,19,26.83,10.86,0,212.94,79,0,0,0,0
2021,9,20,27.16,10.62,0,235.44,79,0,0,0,0
2021,9,21,28.12,10.5,0,202.94,79,0,0,0,0
2021,9,22,26.95,12.94,0,241.5,79,0,0,0,0
2021,9,23,25.65,11.96,0.01,256.81,79,-213.3544304,0.250073239,2500.732392,1
2021,9,24,24.27,10.68,0.75,275.94,79,-213.3544304,0.255516863,34.068915,0
2021,9,25,24.51,8.48,0,157,79,0,0,0,0
2021,9,26,27.5,5.8,0,130.12,79,0,0,0,0
2021,9,27,26.08,8.85,0,226.06,79,0,0,0,0
2021,9,28,24.8,11.78,0,271.19,79,0,0,0,0
2021,9,29,24.98,12.15,0,279.12,79,0,0,0,0
2021,9,30,25.06,11.84,0,268.38,79,0,0,0,0
2021,10,1,25.57,11.72,0,218.31,79,0,0,0,0
2021,10,2,24.98,12.51,0,301.31,79,0,0,0,0
2021,10,3,24.1,11.66,0,285,79,0,0,0,0
2021,10,4,24.4,11.11,0,287.38,79,0,0,0,0
2021,10,5,23.01,9.4,0,234.81,79,0,0,0,0
2021,10,6,22.85,8.36,0,250.44,79,0,0,0,0
2021,10,7,23.91,6.9,0,180.69,79,0,0,0,0
2021,10,8,25.87,6.59,0,171,79,0,0,0,0
2021,10,9,25.12,8.85,0,204.31,79,0,0,0,0
2021,10,10,24.8,8.61,0,192.62,79,0,0,0,0
2021,10,11,24.56,5.49,0,183.88,79,0,0,0,0
2021,10,12,25.81,9.52,0.86,143.75,79,-213.3544304,0.2563301,29.80582557,0
2021,10,13,25.7,10.62,0.36,61.69,79,-213.3544304,0.252642031,70.17834181,1
2021,10,14,25.07,9.4,0,208.44,79,0,0,0,0
2021,10,15,24.48,10.07,0,230.44,79,0,0,0,0
2021,10,16,23.06,9.7,0,256.88,79,0,0,0,0
2021,10,17,22.32,10.56,0.01,244.44,79,-213.3544304,0.250073239,2500.732392,1
2021,10,18,22.12,10.13,0.05,275.38,79,-213.3544304,0.250366282,500.732564,1
2021,10,19,21.83,9.52,0,282.94,79,0,0,0,0
2021,10,20,21.78,10.01,0,221.25,79,0,0,0,0
2021,10,21,21.57,8.3,0,194.31,79,0,0,0,0
2021,10,22,21.72,7.81,0,193.69,79,0,0,0,0
2021,10,23,21.47,8.91,0,225.81,79,0,0,0,0
2021,10,24,21.63,8.36,0,196.56,79,0,0,0,0
2021,10,25,21.58,8.73,0,220.12,79,0,0,0,0
2021,10,26,21.19,9.83,0,208.38,79,0,0,0,0
2021,10,27,21.21,7.75,0,160.56,79,0,0,0,0
2021,10,28,23.04,5.92,0,165.69,79,0,0,0,0
2021,10,29,24.8,6.65,0,180.69,79,0,0,0,0
2021,10,30,22.41,10.01,0,229.25,79,0,0,0,0
2021,10,31,23.38,9.03,0.19,133.19,79,-213.3544304,0.251393015,132.312113,1
2021,11,1,22.29,9.16,2.36,89.12,79,-213.3544304,0.267525772,11.33583778,0
2021,11,2,21.02,10.01,0.01,206.44,79,-213.3544304,0.250073239,2500.732392,1
2021,11,3,20.72,9.64,0,203.44,79,0,0,0,0
2021,11,4,21.4,8.06,0,137.94,79,0,0,0,0
2021,11,5,23.1,6.1,0,92.88,79,0,0,0,0
2021,11,6,23.51,5,0,80.81,79,0,0,0,0
2021,11,7,22.87,4.64,0,78.81,79,0,0,0,0
2021,11,8,22.4,3.72,0,112.88,79,0,0,0,0
2021,11,9,21.69,2.2,0,119.56,79,0,0,0,0
2021,11,10,19.66,4.46,0,229.88,79,0,0,0,0
2021,11,11,18.22,7.39,0,175.06,79,0,0,0,0
2021,11,12,19.5,2.99,0,109.31,79,0,0,0,0
2021,11,13,21.48,3.05,0,112.44,79,0,0,0,0
2021,11,14,21.68,5.37,0.01,102.56,79,-213.3544304,0.250073239,2500.732392,1
2021,11,15,20.39,5.8,0.01,171.12,79,-213.3544304,0.250073239,2500.732392,1
2021,11,16,20.21,5.37,0,135.25,79,0,0,0,0
2021,11,17,20.96,5.55,0,151.19,79,0,0,0,0
2021,11,18,19.35,7.32,0.05,202.19,79,-213.3544304,0.250366282,500.732564,1
2021,11,19,17.76,9.64,1.76,213.69,79,-213.3544304,0.263023643,14.94452519,0
2021,11,20,15.97,9.09,7.33,213.69,79,-213.3544304,0.306089998,4.175852635,0
2021,11,21,15.64,7.69,1.08,129.88,79,-213.3544304,0.257959739,23.88516105,0
2021,11,22,16.06,6.96,0,139.12,79,0,0,0,0
2021,11,23,16.88,6.65,0,160.19,79,0,0,0,0
2021,11,24,17.69,6.04,0,165.19,79,0,0,0,0
2021,11,25,16.61,6.47,0,205,79,0,0,0,0
2021,11,26,15.75,7.08,0,158.94,79,0,0,0,0
2021,11,27,17.81,5.37,0,113.44,79,0,0,0,0
2021,11,28,19.55,5.8,0,173.25,79,0,0,0,0
2021,11,29,21.23,5.31,0,110.38,79,0,0,0,0
2021,11,30,21.4,6.1,0.47,191.62,79,-213.3544304,0.253451547,53.925861,1
2021,12,1,17.48,8.97,1.33,274.88,79,-213.3544304,0.259816742,19.53509336,0
2021,12,2,15.53,6.71,0.2,254.56,79,-213.3544304,0.251466417,125.7332086,1
2021,12,3,15.41,5.31,0,106.56,79,0,0,0,0
2021,12,4,17.36,4.58,0,127.25,79,0,0,0,0
2021,12,5,16.65,6.77,1.06,207.31,79,-213.3544304,0.257811416,24.32183166,0
2021,12,6,16.59,7.08,0.03,133.94,79,-213.3544304,0.250219743,834.0658115,1
2021,12,7,16.6,4.94,0,147.25,79,0,0,0,0
2021,12,8,14.21,6.77,11.1,218.56,79,-213.3544304,0.336945055,3.035541034,0
2021,12,9,14.75,7.63,1.6,227.25,79,-213.3544304,0.261828472,16.36427951,0
2021,12,10,15.15,5.8,0,106.75,79,0,0,0,0
2021,12,11,16.64,5.49,0,111.5,79,0,0,0,0
2021,12,12,17.86,5.25,0,105.31,79,0,0,0,0
2021,12,13,17.46,5.55,0,109.62,79,0,0,0,0
2021,12,14,17.28,7.51,4.81,192.88,79,-213.3544304,0.286247492,5.951091314,0
2021,12,15,14.88,7.69,0.54,247.25,79,-213.3544304,0.253967238,47.03097007,1
2021,12,16,12.87,6.84,1.7,204.62,79,-213.3544304,0.262575189,15.44559935,0
2021,12,17,11.58,7.32,6.23,207.5,79,-213.3544304,0.297353799,4.772934165,0
2021,12,18,11.05,6.71,8.27,208.69,79,-213.3544304,0.313649248,3.792614852,0
2021,12,19,10.76,5.37,0.04,194.12,79,-213.3544304,0.250293008,625.7325211,1
2021,12,20,9.81,6.1,34.46,209.5,79,-213.3544304,0.566208187,1.643088181,0
2021,12,21,11.26,7.57,16.36,225.38,79,-213.3544304,0.382513805,2.33810394,0
2021,12,22,11.92,8.12,10.53,243.69,79,-213.3544304,0.332186754,3.154670032,0
2021,12,23,11.93,7.26,5.92,262.75,79,-213.3544304,0.294912848,4.981635944,0
2021,12,24,11.52,6.47,0.62,252.31,79,-213.3544304,0.25455712,41.05760002,1
2021,12,25,9.51,4.94,0,121.31,79,0,0,0,0
2021,12,26,10.08,4.7,0,90.81,79,0,0,0,0
2021,12,27,10.9,4.76,0,111.19,79,0,0,0,0
2021,12,28,9.48,4.58,0,107.81,79,0,0,0,0
2021,12,29,10.86,5.92,0.09,157.69,79,-213.3544304,0.250659462,278.5105136,1
2021,12,30,12.4,6.41,0.09,129.25,79,-213.3544304,0.250659462,278.5105136,1
2021,12,31,12.69,6.59,0.84,121.81,79,-213.3544304,0.25618216,30.49787621,0
2022,1,1,12.86,6.96,3.43,102.38,79,-213.3544304,0.275634733,8.035998055,0
2022,1,2,12.24,6.77,0.61,195.31,79,-213.3544304,0.254483355,41.71858271,1
2022,1,3,12.11,6.53,2.15,226.12,79,-213.3544304,0.26594638,12.36959909,0
2022,1,4,11.35,7.2,0.99,215.94,79,-213.3544304,0.257292558,25.98914726,0
2022,1,5,13.01,7.63,0.45,186.19,79,-213.3544304,0.253304284,56.28984092,1
2022,1,6,13.17,5.86,0,122.06,79,0,0,0,0
2022,1,7,13.62,5.37,0,168.44,79,0,0,0,0
2022,1,8,13.35,5.13,0.3,123.94,79,-213.3544304,0.252200917,84.06697226,1
2022,1,9,12.91,5.98,0.01,191.31,79,-213.3544304,0.250073239,2500.732392,1
2022,1,10,10.86,5.55,0,185.62,79,0,0,0,0
2022,1,11,11.6,4.94,0,164.44,79,0,0,0,0
2022,1,12,12.23,5,0,180.62,79,0,0,0,0
2022,1,13,12.55,6.47,2.67,203.44,79,-213.3544304,0.26986447,10.10728352,0
2022,1,14,11.35,7.39,16.71,262.38,79,-213.3544304,0.385656421,2.307937889,0
2022,1,15,10.05,7.02,7.12,237.94,79,-213.3544304,0.304413103,4.275464931,0
2022,1,16,9.49,5.86,9.76,269.06,79,-213.3544304,0.325812399,3.338241796,0
2022,1,17,5.14,2.69,0.49,110.19,79,-213.3544304,0.253598844,51.7548661,1
2022,1,18,4.7,3.11,0.6,176.5,79,-213.3544304,0.254409598,42.40159961,1
2022,1,19,7.07,4.76,11.63,245.25,79,-213.3544304,0.341400038,2.935511935,0
2022,1,20,5.78,3.85,0.02,270.06,79,-213.3544304,0.250146487,1250.732435,1
2022,1,21,7.01,3.97,0,102,79,0,0,0,0
2022,1,22,6.99,4.09,0,181.5,79,0,0,0,0
2022,1,23,8.82,5.98,6.14,226.88,79,-213.3544304,0.296644188,4.831338565,0
2022,1,24,7.19,5.62,8.65,217.75,79,-213.3544304,0.31673001,3.66161861,0
2022,1,25,6.81,4.88,0.27,180.62,79,-213.3544304,0.251980476,93.32610236,1
2022,1,26,8.08,5.74,13.42,215.06,79,-213.3544304,0.356668078,2.657735305,0
2022,1,27,8.19,5.49,9.56,253.12,79,-213.3544304,0.32416669,3.390864961,0
2022,1,28,8.3,6.04,11.92,235.12,79,-213.3544304,0.343850261,2.884649837,0
2022,1,29,8.25,5.74,2.75,155.81,79,-213.3544304,0.270469407,9.835251149,0
2022,1,30,10.05,4.46,0,168.19,79,0,0,0,0
2022,1,31,7.73,5.07,0.34,183.69,79,-213.3544304,0.252494958,74.26322296,1
2022,2,1,10.09,6.04,1.9,181.62,79,-213.3544304,0.264071277,13.89848826,0
2022,2,2,11.51,5.19,0,121.31,79,0,0,0,0
2022,2,3,10.71,5.62,0.63,191.06,79,-213.3544304,0.254630894,40.41760228,1
2022,2,4,8.94,6.29,10.28,221.12,79,-213.3544304,0.330110449,3.211191141,0
2022,2,5,10.23,6.77,9.77,265.5,79,-213.3544304,0.325894792,3.335668292,0
2022,2,6,11.23,6.65,0.56,245,79,-213.3544304,0.254114657,45.37761729,1
2022,2,7,11.02,7.26,1.06,201.12,79,-213.3544304,0.257811416,24.32183166,0
2022,2,8,12.16,5.98,0,171,79,0,0,0,0
2022,2,9,10.72,5.98,1.14,205.75,79,-213.3544304,0.25840492,22.66709828,0
2022,2,10,9.87,6.84,8.2,253.81,79,-213.3544304,0.313083311,3.818089162,0
2022,2,11,10.43,6.04,0.97,202.88,79,-213.3544304,0.257144391,26.50973108,0
2022,2,12,10.9,5.25,0,124.88,79,0,0,0,0
2022,2,13,11.71,5.31,0,198.06,79,0,0,0,0
2022,2,14,11.98,6.9,0,259.31,79,0,0,0,0
2022,2,15,10.85,6.71,0,213.19,79,0,0,0,0
2022,2,16,11.22,6.35,0,175.75,79,0,0,0,0
2022,2,17,11.31,6.23,0,153.88,79,0,0,0,0
2022,2,18,11.96,6.16,0,193.81,79,0,0,0,0
2022,2,19,10.48,6.84,0.05,251.56,79,-213.3544304,0.250366282,500.732564,1
2022,2,20,12.26,7.32,0.39,280.56,79,-213.3544304,0.252862704,64.83659075,1
2022,2,21,12.74,7.63,0,249,79,0,0,0,0
2022,2,22,13.05,7.08,0,131.56,79,0,0,0,0
2022,2,23,15.26,6.23,0,101.75,79,0,0,0,0
2022,2,24,13.19,6.71,0.37,204.56,79,-213.3544304,0.25271558,68.30150802,1
2022,2,25,10.91,7.2,21.63,225.38,79,-213.3544304,0.431394546,1.994426935,0
2022,2,26,11.98,7.51,7.45,243.56,79,-213.3544304,0.307050161,4.121478673,0
2022,2,27,12.18,6.9,0,180.38,79,0,0,0,0
2022,2,28,12.96,6.53,0,216.75,79,0,0,0,0
2022,3,1,13.81,7.39,0,219.75,79,0,0,0,0
2022,3,2,15.89,8.36,0,135.25,79,0,0,0,0
2022,3,3,12.95,7.39,12.31,253.19,79,-213.3544304,0.347159535,2.820142449,0
2022,3,4,11.5,6.23,2.05,278.06,79,-213.3544304,0.265195672,12.93637424,0
2022,3,5,12.16,6.1,0,139.56,79,0,0,0,0
2022,3,6,15.2,7.02,0,176.88,79,0,0,0,0
2022,3,7,13.63,7.63,0,300.31,79,0,0,0,0
2022,3,8,14.03,6.59,0.01,135.25,79,-213.3544304,0.250073239,2500.732392,1
2022,3,9,14.2,8,2.09,246.19,79,-213.3544304,0.265495848,12.70315064,0
2022,3,10,12.21,7.08,6.43,242.44,79,-213.3544304,0.298933495,4.649043469,0
2022,3,11,9.65,5.74,9.91,259.06,79,-213.3544304,0.327049368,3.30019544,0
2022,3,12,8.33,4.94,1.29,266.06,79,-213.3544304,0.259519253,20.11777155,0
2022,3,13,8.42,5,1.43,265,79,-213.3544304,0.260561079,18.22105445,0
2022,3,14,7.39,4.09,0,319.88,79,0,0,0,0
2022,3,15,6.52,3.66,1.37,206.19,79,-213.3544304,0.260114371,18.98645044,0
2022,3,16,7.41,3.97,0.82,240.31,79,-213.3544304,0.256034255,31.22368968,0
2022,3,17,8.69,4.58,0.03,203.06,79,-213.3544304,0.250219743,834.0658115,1
2022,3,18,10.59,6.53,2.07,240.5,79,-213.3544304,0.265345742,12.81863489,0
