YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_SW_DWN,T2M,QV2M,PRECTOTCORR,WD10M
2021,10,17,5.13,0.59,358.12,80.75,96.34,10.28,0.24,4.33,22.32,10.56,0.01,244.44
2021,10,18,5.13,0.55,364.74,73.36,95.76,9.56,0.21,3.95,22.12,10.13,0.05,275.38
2021,10,19,5.11,0.61,357.61,83.04,96.57,10.47,0.23,4.42,21.83,9.52,0,282.94
2021,10,20,4.99,0.6,356.73,80.05,94.05,10.08,0.23,4.27,21.78,10.01,0,221.25
2021,10,21,4.93,0.68,345.55,89.99,92.3,10.97,0.23,4.83,21.57,8.3,0,194.31
2021,10,22,4.81,0.69,343.69,89.84,89.64,10.82,0.23,4.85,21.72,7.81,0,193.69
2021,10,23,4.83,0.66,339.37,84.09,89.21,10.24,0.22,4.57,21.47,8.91,0,225.81
2021,10,24,4.88,0.7,333.2,87.99,89.72,10.66,0.23,4.81,21.63,8.36,0,196.56
2021,10,25,4.79,0.7,335.02,88.07,88.74,10.64,0.22,4.78,21.58,8.73,0,220.12
2021,10,26,4.64,0.69,338.5,86.65,86.95,10.46,0.21,4.66,21.19,9.83,0,208.38
2021,10,27,4.61,0.69,335.2,85.85,85.75,10.34,0.21,4.65,21.21,7.75,0,160.56
2021,10,28,4.43,0.59,354.52,73.2,82.35,9.02,0.18,3.98,23.04,5.92,0,165.69
2021,10,29,4.31,0.6,362.42,72.36,79.12,8.85,0.18,3.98,24.8,6.65,0,180.69
2021,10,30,4.26,0.6,350.49,73.01,79.52,8.96,0.19,3.95,22.41,10.01,0,229.25
2021,10,31,4.06,0.25,371.33,31.59,75.59,4.24,0.09,1.64,23.38,9.03,0.19,133.19
2021,11,1,3.92,0.34,380.41,42.1,73.16,5.48,0.11,2.23,22.29,9.16,2.36,89.12
2021,11,2,4.22,0.5,360.3,59.48,79.66,7.67,0.14,3.2,21.02,10.01,0.01,206.44
2021,11,3,4.44,0.68,340.98,81.91,84.1,9.93,0.18,4.36,20.72,9.64,0,203.44
2021,11,4,4.42,0.7,336.96,82.98,82.67,9.93,0.19,4.48,21.4,8.06,0,137.94
2021,11,5,4.5,0.73,324.04,82.81,82.54,9.91,0.2,4.55,23.1,6.1,0,92.88
2021,11,6,4.45,0.72,318.99,80.98,80.82,9.66,0.19,4.5,23.51,5,0,80.81
2021,11,7,4.47,0.73,315.13,81.11,80.95,9.7,0.18,4.52,22.87,4.64,0,78.81
2021,11,8,4.42,0.73,303.49,79.34,79.49,9.47,0.16,4.46,22.4,3.72,0,112.88
2021,11,9,4.4,0.72,297.82,77.94,78.8,9.33,0.16,4.4,21.69,2.2,0,119.56
2021,11,10,4.37,0.73,302.39,78.15,78.67,9.32,0.17,4.39,19.66,4.46,0,229.88
2021,11,11,4.24,0.71,306.91,77.45,77.45,9.23,0.16,4.29,18.22,7.39,0,175.06
2021,11,12,4.3,0.7,302.53,73.05,76.72,8.86,0.16,4.14,19.5,2.99,0,109.31
2021,11,13,4.02,0.64,324.48,67.6,72.3,8.23,0.15,3.8,21.48,3.05,0,112.44
2021,11,14,3.31,0.39,367.51,42.2,60.58,5.22,0.09,2.3,21.68,5.37,0.01,102.56
2021,11,15,3.53,0.59,334.53,62.73,65.22,7.47,0.12,3.45,20.39,5.8,0.01,171.12
2021,11,16,3.9,0.68,322.56,71.09,71.62,8.44,0.15,3.92,20.21,5.37,0,135.25
2021,11,17,3.73,0.57,336.79,59.11,68.32,7.25,0.13,3.27,20.96,5.55,0,151.19
2021,11,18,3.63,0.63,334.16,65.68,67.29,7.79,0.13,3.59,19.35,7.32,0.05,202.19
2021,11,19,3.56,0.3,363.31,32.82,66.07,4.38,0.08,1.74,17.76,9.64,1.76,213.69
2021,11,20,3.64,0.17,350.84,19.03,67.59,2.7,0.05,0.98,15.97,9.09,7.33,213.69
2021,11,21,3.65,0.41,337.87,42.04,67.47,5.52,0.09,2.29,15.64,7.69,1.08,129.88
2021,11,22,3.66,0.62,314.78,63.73,67.8,7.62,0.11,3.49,16.06,6.96,0,139.12
2021,11,23,3.77,0.7,310.47,69.79,69.71,8.18,0.12,3.83,16.88,6.65,0,160.19
2021,11,24,3.73,0.67,314.68,66.15,68.23,7.87,0.13,3.67,17.69,6.04,0,165.19
2021,11,25,3.66,0.55,321.86,54.46,67.95,6.85,0.12,2.97,16.61,6.47,0,205
2021,11,26,3.72,0.68,304.54,66.86,68.66,7.91,0.12,3.67,15.75,7.08,0,158.94
2021,11,27,3.71,0.68,307.34,64.88,66.75,7.66,0.12,3.65,17.81,5.37,0,113.44
2021,11,28,3.6,0.68,317.66,65.79,66.17,7.71,0.12,3.63,19.55,5.8,0,173.25
2021,11,29,3.51,0.62,321.41,59.69,63.49,7.08,0.12,3.35,21.23,5.31,0,110.38
2021,11,30,3.68,0.62,323.96,57.65,65.12,7.08,0.12,3.3,21.4,6.1,0.47,191.62
2021,12,1,3.58,0.34,357.95,33.31,66.29,4.57,0.09,1.8,17.48,8.97,1.33,274.88
2021,12,2,3.77,0.53,336.06,50.5,69.22,6.37,0.1,2.81,15.53,6.71,0.2,254.56
2021,12,3,3.64,0.58,312.23,54.02,65.56,6.65,0.12,3.03,15.41,5.31,0,106.56
2021,12,4,3.2,0.45,326.61,41.72,56.46,5.21,0.09,2.35,17.36,4.58,0,127.25
2021,12,5,3.18,0.55,335.07,51.19,57.2,6.18,0.11,2.9,16.65,6.77,1.06,207.31
2021,12,6,3.45,0.64,326.3,59.73,62.95,7.18,0.12,3.32,16.59,7.08,0.03,133.94
2021,12,7,3.23,0.2,335.34,18.64,57.88,2.62,0.05,1,16.6,4.94,0,147.25
2021,12,8,2.86,0.48,337.95,42.36,50.98,5.04,0.07,2.43,14.21,6.77,11.1,218.56
2021,12,9,3.51,0.48,338.11,44.73,64.89,5.76,0.09,2.45,14.75,7.63,1.6,227.25
2021,12,10,3.5,0.67,304.74,61.44,63.73,7.22,0.11,3.42,15.15,5.8,0,106.75
2021,12,11,3.28,0.65,306.77,58.45,58.8,6.85,0.1,3.32,16.64,5.49,0,111.5
2021,12,12,3.01,0.52,325.38,46.53,53.81,5.65,0.09,2.63,17.86,5.25,0,105.31
2021,12,13,2.96,0.49,336.36,44.41,53.54,5.45,0.09,2.48,17.46,5.55,0,109.62
2021,12,14,3.05,0.59,339.95,54.3,56.03,6.43,0.1,3,17.28,7.51,4.81,192.88
2021,12,15,3.4,0.52,326.98,47.84,61.79,5.95,0.09,2.66,14.88,7.69,0.54,247.25
2021,12,16,3.33,0.48,319.12,44.32,60.1,5.68,0.09,2.46,12.87,6.84,1.7,204.62
2021,12,17,3.33,0.35,340.02,32.45,61.09,4.36,0.07,1.79,11.58,7.32,6.23,207.5
2021,12,18,3.27,0.37,335.88,33.59,58.74,4.4,0.06,1.86,11.05,6.71,8.27,208.69
2021,12,19,3.22,0.55,309.98,49.34,57.64,6.01,0.08,2.8,10.76,5.37,0.04,194.12
2021,12,20,3.21,0.33,336.52,30.23,58.22,4.01,0.06,1.65,9.81,6.1,34.46,209.5
2021,12,21,3.47,0.34,341.43,31.33,63.93,4.19,0.06,1.7,11.26,7.57,16.36,225.38
2021,12,22,3.32,0.26,344.9,23.96,61.32,3.33,0.05,1.29,11.92,8.12,10.53,243.69
2021,12,23,3.34,0.45,330.95,40.62,60.62,5.27,0.08,2.25,11.93,7.26,5.92,262.75
2021,12,24,3.49,0.41,324.21,36.63,62.88,4.73,0.06,2.07,11.52,6.47,0.62,252.31
2021,12,25,3.45,0.53,294.66,46.72,61.27,5.82,0.07,2.66,9.51,4.94,0,121.31
2021,12,26,3.56,0.71,269.92,62.68,62.79,7.16,0.09,3.6,10.08,4.7,0,90.81
2021,12,27,3.47,0.7,278.18,60.95,61.12,7.01,0.09,3.51,10.9,4.76,0,111.19
2021,12,28,3.25,0.41,302.56,37.26,57.64,4.83,0.07,2.08,9.48,4.58,0,107.81
2021,12,29,3.09,0.55,313.72,49.33,55.8,5.91,0.08,2.78,10.86,5.92,0.09,157.69
2021,12,30,3.25,0.52,319.54,48.09,58.96,5.95,0.08,2.68,12.4,6.41,0.09,129.25
2021,12,31,3.18,0.48,334.27,44.54,58.26,5.56,0.08,2.47,12.69,6.59,0.84,121.81
2022,1,1,3.2,0.41,349.02,37.89,59.12,4.97,0.07,2.06,12.86,6.96,3.43,102.38
2022,1,2,3.23,0.55,330.16,50.84,59.29,6.15,0.08,2.8,12.24,6.77,0.61,195.31
2022,1,3,3.61,0.62,299.81,56.71,65.45,6.83,0.09,3.17,12.11,6.53,2.15,226.12
2022,1,4,3.52,0.44,329.41,40.83,63.97,5.28,0.09,2.27,11.35,7.2,0.99,215.94
2022,1,5,3.48,0.26,355.18,24.96,64.3,3.57,0.06,1.33,13.01,7.63,0.45,186.19
2022,1,6,3.64,0.71,298.8,65.08,65.18,7.55,0.12,3.69,13.17,5.86,0,122.06
2022,1,7,3.69,0.72,281.98,65.55,65.48,7.6,0.12,3.74,13.62,5.37,0,168.44
2022,1,8,3.69,0.71,280.68,65.13,65.13,7.56,0.12,3.74,13.35,5.13,0.3,123.94
2022,1,9,3.52,0.64,303.44,60.36,63.51,7.23,0.11,3.4,12.91,5.98,0.01,191.31
2022,1,10,3.4,0.63,292.7,60.18,61.64,7.16,0.1,3.37,10.86,5.55,0,185.62
2022,1,11,3.66,0.7,279.88,66.4,66.38,7.82,0.12,3.71,11.6,4.94,0,164.44
2022,1,12,3.77,0.64,287.72,60.76,67.77,7.4,0.11,3.42,12.23,5,0,180.62
2022,1,13,3.48,0.59,321.16,57.26,63.38,6.99,0.11,3.17,12.55,6.47,2.67,203.44
2022,1,14,3.68,0.33,344.01,32.91,66.86,4.5,0.07,1.77,11.35,7.39,16.71,262.38
2022,1,15,3.75,0.4,334.38,38.88,68.46,5.07,0.07,2.16,10.05,7.02,7.12,237.94
2022,1,16,3.68,0.27,326.45,26.96,66.25,3.69,0.05,1.49,9.49,5.86,9.76,269.06
2022,1,17,4.23,0.77,235.12,72.42,72.97,8.48,0.11,4.23,5.14,2.69,0.49,110.19
2022,1,18,4.19,0.73,260.09,71.78,74.12,8.52,0.12,4.09,4.7,3.11,0.6,176.5
2022,1,19,3.91,0.36,329.4,35.4,70.48,4.68,0.07,1.99,7.07,4.76,11.63,245.25
2022,1,20,4.21,0.66,284.12,65.52,74.24,8.05,0.12,3.72,5.78,3.85,0.02,270.06
2022,1,21,4.14,0.69,266.8,68.26,73.59,8.17,0.13,3.88,7.01,3.97,0,102
2022,1,22,4.1,0.73,266.71,72.01,72.16,8.46,0.13,4.13,6.99,4.09,0,181.5
2022,1,23,3.82,0.34,323.41,36.13,69.13,4.77,0.08,1.99,8.82,5.98,6.14,226.88
2022,1,24,4.13,0.3,324.99,31.3,74.9,4.37,0.08,1.73,7.19,5.62,8.65,217.75
2022,1,25,4.15,0.66,272.16,67.82,74.41,8.19,0.14,3.82,6.81,4.88,0.27,180.62
2022,1,26,4.06,0.33,329.68,34.99,73.97,4.77,0.09,1.92,8.08,5.74,13.42,215.06
2022,1,27,4.23,0.45,326.59,47.66,75.99,6.17,0.09,2.68,8.19,5.49,9.56,253.12
2022,1,28,4.14,0.32,335.79,34.95,74.71,4.79,0.07,1.93,8.3,6.04,11.92,235.12
2022,1,29,4.23,0.5,321,53.78,76.59,6.91,0.1,2.98,8.25,5.74,2.75,155.81
2022,1,30,4.26,0.7,273.22,75.41,76.15,8.97,0.13,4.26,10.05,4.46,0,168.19
2022,1,31,3.83,0.45,309.23,49.66,68.5,6.25,0.09,2.77,7.73,5.07,0.34,183.69
2022,2,1,4.37,0.45,323.23,49.35,79.29,6.49,0.1,2.74,10.09,6.04,1.9,181.62
2022,2,2,4.44,0.69,281.52,75.77,79.37,9.23,0.15,4.27,11.51,5.19,0,121.31
2022,2,3,4.38,0.7,297.5,77.73,79.29,9.38,0.15,4.34,10.71,5.62,0.63,191.06
2022,2,4,3.58,0.31,340.35,35.83,64.3,4.41,0.06,1.96,8.94,6.29,10.28,221.12
2022,2,5,4.54,0.41,333.84,48.02,82.83,6.4,0.09,2.65,10.23,6.77,9.77,265.5
2022,2,6,4.48,0.48,328.81,55.5,81.29,7.21,0.11,3.09,11.23,6.65,0.56,245
2022,2,7,4.52,0.47,325.62,55.64,83.24,7.25,0.12,3.05,11.02,7.26,1.06,201.12
2022,2,8,4.7,0.73,275.38,82.87,83.44,9.95,0.18,4.71,12.16,5.98,0,171
2022,2,9,4.58,0.6,299.34,70.76,82.95,8.75,0.16,3.93,10.72,5.98,1.14,205.75
2022,2,10,4.74,0.32,332.5,39.41,86.3,5.32,0.09,2.14,9.87,6.84,8.2,253.81
2022,2,11,4.76,0.63,290.79,76,86.32,9.42,0.15,4.22,10.43,6.04,0.97,202.88
2022,2,12,4.99,0.75,268.05,88.88,88.59,10.65,0.17,5.04,10.9,5.25,0,124.88
2022,2,13,5.08,0.76,269.02,89.93,89.7,10.82,0.21,5.12,11.71,5.31,0,198.06
2022,2,14,4.94,0.52,324.92,63.05,89.16,8.3,0.17,3.53,11.98,6.9,0,259.31
2022,2,15,4.77,0.56,316.77,68.88,85.48,8.65,0.16,3.86,10.85,6.71,0,213.19
2022,2,16,4.88,0.59,307.73,72.97,86.95,9.06,0.16,4.12,11.22,6.35,0,175.75
2022,2,17,4.66,0.59,302.33,72.09,82.03,8.81,0.16,4.1,11.31,6.23,0,153.88
2022,2,18,4.77,0.68,288.92,84.55,84.56,10.14,0.16,4.81,11.96,6.16,0,193.81
2022,2,19,4.29,0.27,332.65,36.96,76.2,4.77,0.08,1.96,10.48,6.84,0.05,251.56
2022,2,20,4.84,0.55,320.58,71.82,87.59,9.05,0.15,3.99,12.26,7.32,0.39,280.56
2022,2,21,5.17,0.52,317.8,69.05,94.33,9.1,0.18,3.78,12.74,7.63,0,249
2022,2,22,5.14,0.54,311.64,71.43,93.27,9.25,0.18,3.96,13.05,7.08,0,131.56
2022,2,23,5.21,0.7,309.84,91.61,94.06,11.2,0.2,5.1,15.26,6.23,0,101.75
2022,2,24,4.84,0.38,338.6,52.21,87.66,6.77,0.12,2.84,13.19,6.71,0.37,204.56
2022,2,25,5.1,0.28,342.52,39.91,91.92,5.59,0.09,2.12,10.91,7.2,21.63,225.38
2022,2,26,5.27,0.34,343.46,48.01,95.52,6.64,0.12,2.59,11.98,7.51,7.45,243.56
2022,2,27,5.35,0.62,308.78,84.86,96.34,10.69,0.21,4.71,12.18,6.9,0,180.38
2022,2,28,5.5,0.7,286.35,96.53,98.71,11.88,0.22,5.4,12.96,6.53,0,216.75
2022,3,1,4.99,0.59,312.99,82.56,90.9,10.23,0.2,4.56,13.81,7.39,0,219.75
2022,3,2,5.26,0.49,335.78,69.34,95.7,9,0.19,3.8,15.89,8.36,0,135.25
2022,3,3,5.41,0.36,345.72,51.5,97.41,6.85,0.15,2.8,12.95,7.39,12.31,253.19
2022,3,4,5.76,0.54,323.88,75.64,102.79,9.97,0.2,4.26,11.5,6.23,2.05,278.06
2022,3,5,5.8,0.72,284.24,102.73,104.84,12.68,0.23,5.69,12.16,6.1,0,139.56
2022,3,6,5.28,0.43,332.34,62.34,94.32,7.96,0.17,3.44,15.2,7.02,0,176.88
2022,3,7,5.6,0.66,303.78,96.1,100.74,11.98,0.24,5.35,13.63,7.63,0,300.31
2022,3,8,5.75,0.58,323.25,86.27,105.04,11.05,0.25,4.72,14.03,6.59,0.01,135.25
2022,3,9,5.3,0.37,344.77,55.39,97.3,7.21,0.16,2.99,14.2,8,2.09,246.19
2022,3,10,5.73,0.41,330.79,60.65,102.17,8.1,0.18,3.34,12.21,7.08,6.43,242.44
2022,3,11,5.99,0.42,330.21,62.29,106.52,8.33,0.17,3.48,9.65,5.74,9.91,259.06
2022,3,12,6.14,0.41,317.4,60.38,108.69,8.19,0.16,3.39,8.33,4.94,1.29,266.06
2022,3,13,6.19,0.41,310.51,60.59,109.99,8.17,0.17,3.4,8.42,5,1.43,265
2022,3,14,6.43,0.43,309.79,65.09,113.76,8.84,0.16,3.68,7.39,4.09,0,319.88
2022,3,15,6.25,0.48,296.25,71.12,109.58,9.32,0.16,4.09,6.52,3.66,1.37,206.19
2022,3,16,6.58,0.72,270.59,110.8,117.12,14.05,0.24,6.21,7.41,3.97,0.82,240.31
2022,3,17,6.22,0.63,295.12,97.38,110.05,12.19,0.23,5.49,8.69,4.58,0.03,203.06
2022,3,18,6.02,0.28,336.07,46.86,109.53,6.48,0.13,2.48,10.59,6.53,2.07,240.5
2022,3,19,5.79,0.5,315.73,78.67,102.77,9.98,0.23,4.37,9.67,6.04,0.08,250.06
2022,3,20,5.97,0.55,287.76,87.55,106.73,10.88,0.25,4.88,7.62,3.91,0,167.88
2022,3,21,5.9,0.42,312.53,68.35,106.34,8.66,0.18,3.72,7.73,4.94,0.01,154.25
2022,3,22,6.51,0.66,277.77,105.15,115.46,13.18,0.26,5.93,8.63,4.64,0,190.75
2022,3,23,6.49,0.4,303.57,65.02,115.52,8.73,0.19,3.58,8.3,5.19,1.34,193.38
2022,3,24,6.27,0.31,333.77,52.3,111.15,7.23,0.15,2.8,9.02,6.23,15.44,221.38
2022,3,25,6.27,0.42,325.46,69.17,111.41,8.95,0.19,3.81,10.11,6.16,16.17,253.06
2022,3,26,6.65,0.72,277.24,115.25,117.07,14.12,0.27,6.55,11.19,5.62,0.42,216.94
2022,3,27,6.72,0.64,297.98,105.83,120.45,13.48,0.31,5.9,12.23,6.9,0,239.06
2022,3,28,7.12,0.77,266.73,124.9,124.26,15.51,0.34,7.14,13.12,5,0,71.81
2022,3,29,6.61,0.64,300.92,103.44,114.46,12.71,0.27,5.97,15.67,5.37,0,115.75
2022,3,30,6.64,0.7,295.95,117.11,117.98,14.49,0.3,6.59,15.35,6.84,0,219.06
2022,3,31,6.99,0.72,292.6,118.91,122.85,14.88,0.28,6.76,16.77,5.86,0,124.81
2022,4,1,6.96,0.71,316.14,118.91,123.06,14.91,0.3,6.73,21.42,6.59,0,139.75
2022,4,2,7.11,0.66,318.37,108.42,123.98,13.8,0.31,6.22,22.69,8,0,176.38
2022,4,3,6.63,0.6,324.33,103.01,117.68,12.84,0.3,5.79,20.19,8.79,0,198.5
2022,4,4,7.07,0.73,312.66,126.91,126.55,15.88,0.37,7.09,19.5,6.53,0,134.19
2022,4,5,7.02,0.67,331.65,115.88,124.92,14.67,0.34,6.52,22.9,7.02,0,160.38
2022,4,6,6.52,0.65,333.16,111.23,115.06,13.52,0.3,6.32,20.87,8.3,0,213.44
2022,4,7,6.56,0.65,342.44,116.66,120.54,14.57,0.35,6.36,19.72,8.67,0,204.06
2022,4,8,5.75,0.4,366.09,70.27,102.08,8.16,0.2,3.92,18.58,9.4,0,228.19
2022,4,9,7.3,0.7,325.02,124.95,132.38,15.93,0.33,6.88,18.19,8.48,0,213.19
2022,4,10,7.07,0.71,320.2,126.79,127.41,15.88,0.37,7.03,19.33,7.75,0,190.75
2022,4,11,7.34,0.73,309.8,129.66,131.79,16.38,0.36,7.21,17.94,7.57,0,239.12
2022,4,12,7.62,0.59,323.73,108.16,138.57,14.43,0.33,5.95,14.6,6.84,0,286.5
2022,4,13,7.59,0.73,304.37,132.11,136.56,16.81,0.37,7.32,15.2,6.41,0,209.81
2022,4,14,7.67,0.75,287.18,134.6,135.39,16.93,0.38,7.59,15.79,5.8,0,161.56
2022,4,15,7.72,0.76,290.17,137.4,136.88,17.26,0.37,7.71,17.09,5.25,0,186.5
2022,4,16,7.91,0.71,304.7,126.45,138.21,16.33,0.37,7.2,18.36,5.62,0,120.69
2022,4,17,6.69,0.59,362.02,107.65,119.34,13.09,0.32,6.04,22.26,5.49,0,117.81
2022,4,18,6.2,0.51,374.82,91.64,109.5,10.71,0.28,5.18,24.14,7.45,0,196.88
2022,4,19,6.71,0.54,343.2,101.87,121.91,12.55,0.33,5.58,18.58,9.09,0,291.5
2022,4,20,7.85,0.68,313.41,127.96,142.34,16.6,0.42,7.04,16.92,8,0.03,300.44
2022,4,21,8.08,0.76,302.2,142.87,145.81,18.41,0.46,7.86,17.49,7.14,0,255.69
2022,4,22,7.72,0.63,331.63,118.25,137.35,15.24,0.38,6.61,21.33,6.71,0,124.38
2022,4,23,6.64,0.61,369.09,114.05,118.7,13.72,0.32,6.35,22.81,7.69,0,171.5
2022,4,24,6.66,0.5,385.62,97.76,122.55,11.97,0.27,5.25,23.42,10.01,0.02,154.75
2022,4,25,7.03,0.65,358.59,126.34,129.22,15.68,0.34,6.85,24.65,9.28,0,163.44
2022,4,26,7.24,0.67,341.76,128.26,131.28,15.98,0.36,7.05,25.15,7.75,0,204.88
2022,4,27,7.5,0.66,336.06,126,134.96,15.88,0.38,6.97,22.39,7.75,0,232.56
2022,4,28,7.21,0.65,328.91,124.55,129.71,15.36,0.34,6.9,21.74,8.54,0,279.81
2022,4,29,7.42,0.66,349,126.98,132.58,15.84,0.38,7.08,25.06,8.73,0,162.56
2022,4,30,6.96,0.62,352.43,119.65,124.5,14.55,0.37,6.66,24.77,8.18,0,194.88
2022,5,1,7.51,0.59,361.45,116.29,136.93,14.88,0.37,6.35,20.35,9.7,0,248.94
2022,5,2,7.34,0.59,365.08,116.16,133.48,14.66,0.38,6.32,21.54,8.91,0,174.94
2022,5,3,7.45,0.66,354.97,127.12,132.01,15.83,0.38,7.15,24.99,8,0.01,170.31
2022,5,4,7.54,0.54,371.36,107.84,138.95,14.01,0.35,5.79,20.48,10.13,0,249
2022,5,5,7.92,0.56,359.16,112.7,144.41,14.87,0.36,6.14,18.61,8.18,0.02,259.19
2022,5,6,7.88,0.55,342,108.25,143.05,14.01,0.3,5.94,18.23,7.69,1.04,267.56
2022,5,7,8.09,0.66,322.83,132.24,147.8,16.98,0.37,7.2,18.03,7.63,0,256.25
2022,5,8,8.3,0.74,307.79,147.93,150.2,18.92,0.45,8.11,19.19,6.9,0,222.81
2022,5,9,7.63,0.65,335.2,130.41,139.32,16.45,0.39,7.1,22.09,6.96,0,224.56
2022,5,10,8.26,0.75,313.95,150.65,150.53,19.19,0.46,8.2,21.51,7.2,0,280.44
2022,5,11,8.23,0.68,325.03,136.14,149.4,17.5,0.45,7.46,21.01,7.45,0,242.38
2022,5,12,8.19,0.73,318.74,147.95,150.2,18.89,0.48,8.01,20.65,7.81,0,271.06
2022,5,13,7.93,0.69,344.47,139.66,145.29,17.77,0.47,7.58,22.98,6.77,0,141.94
2022,5,14,7.33,0.59,387.17,119.14,132.62,14.59,0.41,6.53,27.8,7.39,0,166.38
2022,5,15,7.51,0.62,354.87,124.16,135.34,15.25,0.43,6.85,23.48,8.79,0,219.44
2022,5,16,8.06,0.59,352.43,119.95,147.27,15.62,0.45,6.5,19.98,9.22,0,260.19
2022,5,17,8.28,0.73,325.03,150.97,151.24,19.23,0.52,8.19,22.27,8.85,0,256.75
2022,5,18,8.37,0.74,321.22,151.84,151.71,19.27,0.52,8.29,22.58,8.54,0,255
2022,5,19,8.47,0.75,320.96,153.72,153.19,19.59,0.53,8.41,23.4,8.24,0,239.94
2022,5,20,8.29,0.72,336.6,147.62,149.99,18.72,0.49,8.09,25.98,6.71,0,161.75
2022,5,21,7.83,0.57,382.62,116.25,141.65,14.8,0.41,6.36,28.57,6.84,0,136.12
2022,5,22,8.07,0.66,349.77,136.88,147.28,17.51,0.49,7.43,22.28,9.03,0,257.69
2022,5,23,8.31,0.68,343.76,142.96,153.54,18.45,0.5,7.67,22.33,8.85,0,249.31
2022,5,24,8.22,0.72,332.1,151.9,151.75,19.27,0.52,8.15,23.37,8.24,0,235.75
2022,5,25,8.26,0.73,333.9,151.81,151.59,19.25,0.5,8.19,24.76,7.26,0,195.25
2022,5,26,8.31,0.73,340.53,150.23,150.86,19,0.5,8.2,26.62,6.96,0,168
2022,5,27,8.13,0.7,354.71,143.64,146.68,18.07,0.46,7.89,28.22,6.35,0,158.81
2022,5,28,7.72,0.64,366.93,131.5,138.78,16.23,0.43,7.27,28.29,6.23,0,185.25
2022,5,29,7.73,0.64,367.87,131.09,139.12,16.23,0.41,7.24,28.73,8.06,0,207.19
2022,5,30,7.9,0.68,363.92,141.2,144.21,17.68,0.49,7.68,28.97,9.22,0,243.88
2022,5,31,8.1,0.7,349.55,147.95,148.43,18.68,0.51,8.01,27.09,10.62,0,271.62
2022,6,1,8.27,0.72,342.93,150.24,151.14,19.11,0.49,8.14,25.7,10.74,0,270.88
2022,6,2,8.12,0.7,340.55,144.57,147.4,18.27,0.48,7.89,24.91,9.46,0,274.44
2022,6,3,8.6,0.75,326.62,155.26,154.94,19.79,0.52,8.53,26.4,8.12,0,235.38
2022,6,4,8.64,0.75,330.5,157.24,156.69,20.12,0.55,8.58,26.66,6.96,0,257.75
2022,6,5,8.45,0.72,341.18,150.27,154.11,19.12,0.52,8.18,27.47,6.77,0,239.56
2022,6,6,8.43,0.73,344.05,155.66,155.7,19.89,0.53,8.34,26.58,7.69,0,224.62
2022,6,7,8.18,0.67,357.38,144.16,151.52,18.41,0.47,7.7,26.23,11.23,0,247.75
2022,6,8,8.46,0.73,348.28,157.01,156.82,20.1,0.53,8.38,26.89,9.64,0,232
2022,6,9,8.56,0.74,347.74,157.95,157.45,20.2,0.55,8.49,28.85,8.12,0,224.25
2022,6,10,8.65,0.75,349.7,158.88,158.76,20.36,0.55,8.56,30.3,7.2,0,237.5
2022,6,11,8.44,0.73,356.64,154.77,155.46,19.78,0.55,8.32,31.1,6.16,0,205.38
2022,6,12,8.21,0.7,362.77,149.74,152.92,19.1,0.54,7.96,27.35,9.52,0,262.75
2022,6,13,8.29,0.6,380.16,129.83,154.81,16.84,0.47,6.91,25.27,11.84,0,269.81
2022,6,14,8.36,0.66,366.06,141.02,155.87,18.2,0.49,7.51,26.06,10.62,0,232
2022,6,15,8.47,0.71,357.42,153.19,158.01,19.71,0.55,8.13,26.29,10.01,0,227.56
2022,6,16,8.4,0.72,360.73,154.82,155.34,19.73,0.55,8.29,27.89,10.8,0,225.12
2022,6,17,7.9,0.68,383.32,147.11,147.89,18.48,0.52,7.8,29.38,10.5,0,258.56
2022,6,18,8.04,0.69,374.62,148.9,150.01,18.84,0.54,7.9,28.33,12.27,0,270.25
2022,6,19,8.41,0.73,348.39,154.16,154.3,19.62,0.56,8.31,26.79,10.93,0,273.56
2022,6,20,8.69,0.74,338.71,157.5,158.27,20.26,0.57,8.54,25.48,10.38,0,277.12
2022,6,21,8.59,0.7,360.05,150.02,159.66,19.49,0.55,8,24.9,11.29,0,277.69
2022,6,22,8.24,0.65,372.62,140.52,153.86,18.1,0.49,7.46,26.08,11.41,0,275
2022,6,23,8.17,0.7,364.53,150.38,151.49,18.98,0.49,8.03,28.23,11.17,0,260.31
2022,6,24,8.35,0.72,361.39,154.67,154.43,19.71,0.51,8.27,29.11,10.5,0,258.12
2022,6,25,8.2,0.67,372.29,145.6,153.15,18.5,0.48,7.74,27.27,11.05,0.09,263.19
2022,6,26,8.38,0.72,362.23,155.7,156.61,19.93,0.51,8.24,26.69,10.44,0,270.25
2022,6,27,8.47,0.73,360.88,156.95,158.05,20.13,0.52,8.31,27.58,10.44,0,260.38
2022,6,28,8.47,0.73,359.46,156.76,157.2,20.04,0.52,8.35,28,10.44,0,259.06
2022,6,29,8.55,0.74,355.33,159.15,158.56,20.41,0.56,8.48,27.12,11.54,0,288.5
2022,6,30,8.55,0.74,350.95,158.38,157.66,20.26,0.56,8.49,27.34,10.38,0,278.38
2022,7,1,8.56,0.74,350.7,159.38,158.89,20.5,0.58,8.48,27.32,10.68,0,251.31
